date,auction_type,term_days,auction_time,total_deals_volume,weighted_average_rate,settlement_code,key_rate
31-05-2004,репо,1,11:30,26921.9,7.6333,,
31-05-2004,репо,1,16:00,10119.9,8.3461,,
01-06-2004,репо,1,11:30,3039.0,7.6976,,
01-06-2004,репо,1,16:00,0.0,0.0,,
01-06-2004,репо,7,16:45,0.0,0.0,,
02-06-2004,репо,1,11:30,0.0,0.0,,
02-06-2004,репо,1,16:00,0.0,0.0,,
03-06-2004,репо,1,11:30,0.0,0.0,,
03-06-2004,репо,1,16:00,0.0,0.0,,
04-06-2004,репо,3,11:30,0.0,0.0,,
04-06-2004,репо,3,16:00,0.0,0.0,,
07-06-2004,репо,1,11:30,1056.5,7.4799,,
07-06-2004,репо,1,16:00,2719.7,8.0067,,
08-06-2004,репо,1,11:30,5022.2,7.5927,,
08-06-2004,репо,1,16:00,2643.2,7.8559,,
08-06-2004,репо,7,16:45,34.2,9.0,,
09-06-2004,репо,1,11:30,2138.9,7.5048,,
09-06-2004,репо,1,16:00,156.0,7.5,,
10-06-2004,репо,1,11:30,441.8,7.1343,,
10-06-2004,репо,1,16:00,577.0,7.3927,,
11-06-2004,репо,4,11:30,1374.2,7.4951,,
15-06-2004,репо,1,11:30,2588.1,7.4335,,
15-06-2004,репо,90,11:30,0.0,0.0,,
15-06-2004,репо,1,16:00,1590.6,7.7453,,
15-06-2004,репо,7,16:45,0.0,0.0,,
16-06-2004,репо,1,11:30,4171.9,7.688,,
16-06-2004,репо,1,16:00,895.4,7.6664,,
17-06-2004,репо,1,11:30,1673.9,7.4617,,
17-06-2004,репо,1,16:00,0.0,0.0,,
18-06-2004,репо,3,11:30,291.5,7.5287,,
18-06-2004,репо,3,16:00,0.0,0.0,,
21-06-2004,репо,1,11:30,4633.1,6.8811,,
21-06-2004,репо,1,16:00,0.0,0.0,,
22-06-2004,репо,1,11:30,743.9,6.8151,,
22-06-2004,репо,1,16:00,0.0,0.0,,
22-06-2004,репо,7,16:45,0.0,0.0,,
23-06-2004,репо,1,11:30,545.2,6.8538,,
23-06-2004,репо,1,16:00,115.1,7.0564,,
24-06-2004,репо,1,11:30,672.1,6.9364,,
24-06-2004,репо,1,16:00,142.8,6.9502,,
25-06-2004,репо,3,11:30,828.0,6.9043,,
25-06-2004,репо,3,16:00,257.4,7.5,,
28-06-2004,репо,1,11:30,10080.0,6.9668,,
28-06-2004,репо,1,16:00,2431.8,7.2515,,
29-06-2004,репо,1,11:30,6952.9,7.1093,,
29-06-2004,репо,1,16:00,3185.5,7.18,,
29-06-2004,репо,7,16:45,705.8,7.614,,
30-06-2004,репо,1,11:30,16825.2,6.8722,,
30-06-2004,репо,1,16:00,4035.0,7.1908,,
01-07-2004,репо,1,11:30,1292.8,6.89,,
01-07-2004,репо,1,16:00,132.0,7.8,,
02-07-2004,репо,3,11:30,624.0,6.95,,
02-07-2004,репо,3,16:00,0.0,0.0,,
05-07-2004,репо,1,11:30,512.1,6.98,,
05-07-2004,репо,1,16:00,0.0,0.0,,
06-07-2004,репо,1,11:30,604.7,6.82,,
06-07-2004,репо,1,16:00,72.0,6.6111,,
06-07-2004,репо,7,16:45,0.0,0.0,,
07-07-2004,репо,1,11:30,840.9,6.9429,,
07-07-2004,репо,1,16:00,9.0,7.4444,,
08-07-2004,репо,1,11:30,1785.8,7.0198,,
08-07-2004,репо,1,16:00,330.0,7.1485,,
09-07-2004,репо,3,11:30,3139.3,7.1368,,
09-07-2004,репо,3,16:00,1208.0,7.2614,,
12-07-2004,репо,1,11:30,1198.5,7.0501,,
12-07-2004,репо,1,16:00,0.0,0.0,,
13-07-2004,репо,1,11:30,1221.3,6.7522,,
13-07-2004,репо,90,11:30,0.0,0.0,,
13-07-2004,репо,1,16:00,145.4,6.656,,
13-07-2004,репо,7,16:45,0.0,0.0,,
14-07-2004,репо,1,11:30,723.8,6.5587,,
14-07-2004,репо,1,16:00,0.0,0.0,,
15-07-2004,репо,1,11:30,898.7,6.5403,,
15-07-2004,репо,1,16:00,150.0,6.8333,,
16-07-2004,репо,3,11:30,686.9,6.5101,,
16-07-2004,репо,3,16:00,0.0,0.0,,
19-07-2004,репо,1,11:30,587.6,6.5118,,
19-07-2004,репо,1,16:00,0.0,0.0,,
20-07-2004,репо,1,11:30,340.3,6.5448,,
20-07-2004,репо,1,16:00,300.6,6.8753,,
20-07-2004,репо,7,16:45,0.0,0.0,,
21-07-2004,репо,1,11:30,3488.7,6.5242,,
21-07-2004,репо,1,16:00,550.2,6.86,,
22-07-2004,репо,1,11:30,538.5,6.51,,
22-07-2004,репо,1,16:00,199.9,6.7749,,
23-07-2004,репо,3,11:30,338.7,6.5085,,
26-07-2004,репо,1,11:30,207.1,6.5,,
26-07-2004,репо,1,16:00,141.6,6.9288,,
27-07-2004,репо,1,11:30,526.9,6.65,,
27-07-2004,репо,1,16:00,0.0,0.0,,
27-07-2004,репо,7,16:45,0.0,0.0,,
28-07-2004,репо,1,11:30,1519.0,6.7118,,
28-07-2004,репо,1,16:00,250.0,7.0,,
29-07-2004,репо,1,11:30,16939.9,6.6026,,
29-07-2004,репо,1,16:00,4405.2,7.0397,,
30-07-2004,репо,3,11:30,30975.1,6.6963,,
30-07-2004,репо,3,16:00,7110.0,7.3177,,
02-08-2004,репо,1,11:30,2828.9,6.8799,,
02-08-2004,репо,1,16:00,0.0,0.0,,
03-08-2004,репо,1,11:30,319.1,6.5053,,
03-08-2004,репо,1,16:00,0.0,0.0,,
03-08-2004,репо,1,16:45,0.0,0.0,,
04-08-2004,репо,1,11:30,233.6,6.5,,
04-08-2004,репо,1,16:00,0.0,0.0,,
05-08-2004,репо,1,11:30,394.5,6.5051,,
05-08-2004,репо,1,16:00,33.6,6.7,,
06-08-2004,репо,3,11:30,318.7,6.5,,
06-08-2004,репо,3,16:00,0.0,0.0,,
09-08-2004,репо,1,11:30,190.2,6.5053,,
09-08-2004,репо,1,16:00,185.1,6.5773,,
10-08-2004,репо,1,11:30,218.9,6.5,,
10-08-2004,репо,1,16:00,0.0,0.0,,
10-08-2004,репо,7,16:45,0.0,0.0,,
11-08-2004,репо,1,11:30,219.0,6.5,,
11-08-2004,репо,1,16:00,0.0,0.0,,
12-08-2004,репо,1,11:30,319.2,6.5,,
12-08-2004,репо,1,16:00,50.0,7.0,,
13-08-2004,репо,3,11:30,0.0,0.0,,
13-08-2004,репо,3,16:00,33.7,6.7,,
16-08-2004,репо,1,11:30,33.7,6.5,,
16-08-2004,репо,1,16:00,120.0,7.0,,
17-08-2004,репо,1,11:30,133.7,6.5504,,
17-08-2004,репо,1,16:00,50.0,7.0,S0,
17-08-2004,репо,7,16:45,0.0,0.0,S1,
18-08-2004,репо,1,11:30,33.7,6.55,S0,
18-08-2004,репо,1,16:00,0.0,0.0,S0,
19-08-2004,репо,1,11:30,0.0,0.0,S0,
19-08-2004,репо,1,16:00,0.0,0.0,S0,
20-08-2004,репо,3,11:30,0.0,0.0,S0,
20-08-2004,репо,3,16:00,386.9,6.93,S0,
23-08-2004,репо,1,11:30,4105.7,6.55,S0,
23-08-2004,репо,1,16:00,0.0,0.0,S0,
24-08-2004,репо,1,11:30,0.0,0.0,S0,
24-08-2004,репо,1,16:00,0.0,0.0,S0,
25-08-2004,репо,1,11:30,8061.2,6.53,S0,
26-08-2004,репо,1,11:30,10118.9,6.63,S0,
26-08-2004,репо,1,16:00,17000.0,7.05,S0,
27-08-2004,репо,3,11:30,21863.7,6.62,S0,
27-08-2004,репо,3,16:00,130.0,7.84,S0,
30-08-2004,репо,1,11:30,34153.2,6.6,S0,
30-08-2004,репо,1,16:00,4923.3,7.13,S0,
31-08-2004,репо,1,11:30,33506.7,6.62,S0,
31-08-2004,репо,1,16:00,12885.0,7.06,S0,
01-09-2004,репо,1,11:30,989.5,6.67,S0,
01-09-2004,репо,1,16:00,4843.9,7.1,S0,
01-09-2004,репо,1,17:10,5462.4,7.54,S0,
02-09-2004,репо,1,11:30,5344.9,6.52,S0,
02-09-2004,репо,1,16:00,8135.7,7.05,S0,
03-09-2004,репо,3,11:30,637.5,6.51,S0,
03-09-2004,репо,3,16:00,0.0,0.0,S0,
06-09-2004,репо,1,11:30,1043.0,6.58,S0,
06-09-2004,репо,1,16:00,0.0,0.0,S0,
07-09-2004,репо,1,11:30,535.3,6.5,S0,
07-09-2004,репо,1,16:00,0.0,0.0,S0,
07-09-2004,репо,7,16:45,0.0,0.0,S1,
08-09-2004,репо,1,11:30,229.1,6.5,S0,
08-09-2004,репо,1,16:00,0.0,0.0,S0,
09-09-2004,репо,1,11:30,379.1,6.5,S0,
09-09-2004,репо,1,16:00,60.0,7.0,S0,
10-09-2004,репо,3,11:30,489.1,6.56,S0,
10-09-2004,репо,3,16:00,0.0,0.0,S0,
13-09-2004,репо,1,11:30,456.4,6.5,S0,
13-09-2004,репо,1,16:00,203.0,7.0,S0,
14-09-2004,репо,1,11:30,686.5,6.59,S0,
14-09-2004,репо,1,16:00,200.0,7.0,S0,
14-09-2004,репо,7,16:45,0.0,0.0,S1,
15-09-2004,репо,1,11:30,531.7,6.79,S0,
15-09-2004,репо,1,16:00,0.0,0.0,S0,
16-09-2004,репо,1,11:30,526.5,6.79,S0,
16-09-2004,репо,1,16:00,0.0,0.0,S0,
17-09-2004,репо,3,11:30,181.3,6.5,S0,
17-09-2004,репо,3,16:00,0.0,0.0,S0,
20-09-2004,репо,1,11:30,0.0,0.0,S0,
20-09-2004,репо,1,16:00,0.0,0.0,S0,
21-09-2004,репо,1,11:30,0.0,0.0,S0,
21-09-2004,репо,90,11:30,0.0,0.0,S0,
21-09-2004,репо,1,16:00,0.0,0.0,S0,
21-09-2004,репо,7,16:45,0.0,0.0,S0,
22-09-2004,репо,1,11:30,0.0,0.0,S0,
22-09-2004,репо,1,16:00,0.0,0.0,S0,
23-09-2004,репо,1,16:00,0.0,0.0,S0,
24-09-2004,репо,3,11:30,0.0,0.0,S0,
24-09-2004,репо,3,16:00,0.0,0.0,S0,
27-09-2004,репо,1,11:30,0.0,0.0,S0,
27-09-2004,репо,1,16:00,0.0,0.0,S0,
28-09-2004,репо,1,11:30,12653.9,6.51,S0,
28-09-2004,репо,1,16:00,291.5,7.49,S0,
28-09-2004,репо,7,16:45,0.0,0.0,S0,
29-09-2004,репо,1,11:30,1745.3,6.6,S0,
29-09-2004,репо,1,16:00,100.0,7.5,S0,
30-09-2004,репо,1,11:30,491.6,6.7,S0,
30-09-2004,репо,1,16:00,849.8,7.35,S0,
01-10-2004,репо,3,11:30,0.0,0.0,S0,
01-10-2004,репо,3,16:00,0.0,0.0,S0,
04-10-2004,репо,3,11:30,0.0,0.0,S0,
04-10-2004,репо,1,16:00,0.0,0.0,S0,
05-10-2004,репо,1,11:30,0.0,0.0,S0,
05-10-2004,репо,1,16:00,70.0,7.0,S0,
06-10-2004,репо,1,11:30,228.4,6.51,S0,
06-10-2004,репо,1,16:00,0.0,0.0,S0,
07-10-2004,репо,1,11:30,48.5,6.52,S0,
07-10-2004,репо,1,16:00,70.0,6.75,S0,
08-10-2004,репо,3,11:30,0.0,0.0,S0,
08-10-2004,репо,3,16:00,0.0,0.0,T0,
11-10-2004,репо,1,11:30,0.0,0.0,S0,
11-10-2004,репо,1,16:00,0.0,0.0,T0,
12-10-2004,репо,1,11:30,0.0,0.0,S0,
12-10-2004,репо,1,16:00,0.0,0.0,S0,
12-10-2004,репо,7,16:45,0.0,0.0,S0,
13-10-2004,репо,1,11:30,0.0,0.0,S0,
13-10-2004,репо,1,16:00,0.0,0.0,S0,
14-10-2004,репо,1,11:30,0.0,0.0,S0,
14-10-2004,репо,1,16:00,0.0,0.0,T0,
15-10-2004,репо,3,11:30,0.0,0.0,S0,
15-10-2004,репо,3,16:00,0.0,0.0,S0,
18-10-2004,репо,1,11:30,0.0,0.0,S0,
18-10-2004,репо,1,16:00,0.0,0.0,S0,
19-10-2004,репо,1,11:30,0.0,0.0,S0,
19-10-2004,репо,90,11:30,0.0,0.0,S0,
19-10-2004,репо,1,16:00,0.0,0.0,S0,
19-10-2004,репо,7,16:45,0.0,0.0,S0,
20-10-2004,репо,1,11:30,0.0,0.0,S0,
20-10-2004,репо,1,16:00,0.0,0.0,S0,
21-10-2004,репо,1,11:30,0.0,0.0,S0,
21-10-2004,репо,1,16:00,11.4,6.95,S0,
22-10-2004,репо,3,11:30,0.0,0.0,S0,
22-10-2004,репо,3,16:00,0.0,0.0,T0,
25-10-2004,репо,1,11:30,0.0,0.0,S0,
25-10-2004,репо,1,16:00,34.1,6.5,S0,
26-10-2004,репо,1,11:30,0.0,0.0,S0,
26-10-2004,репо,1,16:00,35.1,6.51,S0,
26-10-2004,репо,7,16:45,0.0,0.0,S1,
27-10-2004,репо,1,11:30,0.0,0.0,S0,
27-10-2004,репо,1,16:00,35.2,6.51,S0,
28-10-2004,репо,1,11:30,0.0,0.0,S0,
28-10-2004,репо,1,16:00,11.4,6.5,S0,
29-10-2004,репо,3,11:30,0.0,0.0,S0,
29-10-2004,репо,3,16:00,50.0,7.0,S0,
01-11-2004,репо,1,11:30,0.0,0.0,S0,
01-11-2004,репо,1,16:00,0.0,0.0,S0,
02-11-2004,репо,1,11:30,0.0,0.0,S0,
02-11-2004,репо,1,16:00,80.0,7.0,S0,
02-11-2004,репо,7,16:45,0.0,0.0,S0,
03-11-2004,репо,1,11:30,0.0,0.0,S0,
03-11-2004,репо,1,16:00,0.0,0.0,S0,
04-11-2004,репо,1,11:30,0.0,0.0,S0,
04-11-2004,репо,1,16:00,0.0,0.0,S0,
05-11-2004,репо,4,11:30,0.0,0.0,S0,
05-11-2004,репо,4,16:00,0.0,0.0,S0,
09-11-2004,репо,1,11:30,0.0,0.0,S0,
09-11-2004,репо,1,16:00,0.0,0.0,S0,
10-11-2004,репо,1,11:30,0.0,0.0,S0,
10-11-2004,репо,1,16:00,100.0,7.0,S0,
11-11-2004,репо,1,16:00,0.0,0.0,S0,
12-11-2004,репо,3,11:30,0.0,0.0,S0,
12-11-2004,репо,3,16:00,0.0,0.0,S0,
15-11-2004,репо,1,11:30,0.0,0.0,S0,
15-11-2004,репо,1,16:00,70.0,7.0,S0,
16-11-2004,репо,1,11:30,0.0,0.0,S0,
16-11-2004,репо,90,11:30,0.0,0.0,S0,
16-11-2004,репо,1,16:00,100.0,7.0,S0,
16-11-2004,репо,7,16:45,0.0,0.0,S0,
17-11-2004,репо,1,11:30,0.0,0.0,S0,
18-11-2004,репо,1,11:30,0.0,0.0,S0,
18-11-2004,репо,1,16:00,0.0,0.0,S0,
19-11-2004,репо,3,11:30,0.0,0.0,S0,
19-11-2004,репо,3,16:00,0.0,0.0,S0,
22-11-2004,репо,1,11:30,0.0,0.0,S0,
22-11-2004,репо,1,16:00,0.0,0.0,S0,
23-11-2004,репо,1,11:30,0.0,0.0,S0,
23-11-2004,репо,1,16:00,0.0,0.0,S0,
23-11-2004,репо,7,16:45,0.0,0.0,S1,
24-11-2004,репо,1,11:30,0.0,0.0,S0,
24-11-2004,репо,1,16:00,0.0,0.0,S0,
25-11-2004,репо,1,11:30,0.0,0.0,S0,
25-11-2004,репо,1,16:00,0.0,0.0,S0,
26-11-2004,репо,3,11:30,0.0,0.0,S0,
26-11-2004,репо,3,16:00,250.0,6.75,S0,
29-11-2004,репо,1,11:30,0.0,0.0,S0,
29-11-2004,репо,1,16:00,0.0,0.0,S0,
30-11-2004,репо,1,11:30,0.0,0.0,S0,
30-11-2004,репо,1,16:00,0.0,0.0,S0,
30-11-2004,репо,1,16:45,0.0,0.0,S1,
30-11-2004,репо,7,16:45,0.0,0.0,S0,
01-12-2004,репо,1,11:30,0.0,0.0,S0,
01-12-2004,репо,1,16:00,0.0,0.0,S0,
02-12-2004,репо,1,11:30,0.0,0.0,S0,
02-12-2004,репо,1,16:00,0.0,0.0,S0,
03-12-2004,репо,3,11:30,0.0,0.0,S0,
03-12-2004,репо,3,16:00,0.0,0.0,S0,
06-12-2004,репо,1,11:30,0.0,0.0,S0,
06-12-2004,репо,1,16:00,0.0,0.0,S0,
07-12-2004,репо,1,11:30,0.0,0.0,S0,
07-12-2004,репо,1,16:00,0.0,0.0,S0,
07-12-2004,репо,1,16:45,0.0,0.0,S0,
08-12-2004,репо,1,11:30,0.0,0.0,S0,
08-12-2004,репо,1,16:00,0.0,0.0,S0,
09-12-2004,репо,1,11:30,0.0,0.0,S0,
09-12-2004,репо,1,16:00,0.0,0.0,S0,
10-12-2004,репо,4,11:30,0.0,0.0,S0,
10-12-2004,репо,4,16:00,0.0,0.0,S0,
14-12-2004,репо,1,11:30,0.0,0.0,S0,
14-12-2004,репо,1,16:00,0.0,0.0,S0,
14-12-2004,репо,7,16:45,0.0,0.0,S1,
15-12-2004,репо,1,11:30,0.0,0.0,S0,
15-12-2004,репо,1,16:00,0.0,0.0,S0,
16-12-2004,репо,1,11:30,0.0,0.0,S0,
16-12-2004,репо,1,16:00,0.0,0.0,S0,
17-12-2004,репо,3,11:30,0.0,0.0,S0,
17-12-2004,репо,3,16:00,0.0,0.0,S0,
20-12-2004,репо,1,11:30,0.0,0.0,S0,
20-12-2004,репо,1,16:00,0.0,0.0,S0,
21-12-2004,репо,90,11:30,0.0,0.0,S0,
21-12-2004,репо,1,16:00,0.0,0.0,S0,
22-12-2004,репо,1,11:30,0.0,0.0,S0,
22-12-2004,репо,1,16:00,100.0,7.0,S0,
23-12-2004,репо,1,11:30,0.0,0.0,S0,
23-12-2004,репо,1,16:00,431.2,6.44,S0,
24-12-2004,репо,3,11:30,0.0,0.0,S0,
27-12-2004,репо,1,11:30,0.0,0.0,S0,
27-12-2004,репо,1,16:00,0.0,0.0,T0,
28-12-2004,репо,1,11:30,0.0,0.0,S0,
28-12-2004,репо,1,16:00,0.0,0.0,S0,
29-12-2004,репо,1,11:30,0.0,0.0,S0,
29-12-2004,репо,1,16:00,0.0,0.0,S0,
30-12-2004,репо,1,11:30,0.0,0.0,T0,
30-12-2004,репо,1,16:00,0.0,0.0,T0,
11-01-2005,репо,1,11:30,0.0,0.0,T0,
11-01-2005,репо,1,16:00,0.0,0.0,S0,
11-01-2005,репо,7,16:45,0.0,0.0,S1,
12-01-2005,репо,1,11:30,0.0,0.0,S0,
13-01-2005,репо,1,11:30,0.0,0.0,S0,
14-01-2005,репо,3,11:30,0.0,0.0,S0,
14-01-2005,репо,3,16:00,0.0,0.0,S0,
17-01-2005,репо,1,11:30,0.0,0.0,S0,
17-01-2005,репо,1,16:00,0.0,0.0,S0,
18-01-2005,репо,1,11:30,0.0,0.0,S0,
18-01-2005,репо,90,11:30,0.0,0.0,S0,
18-01-2005,репо,7,16:45,0.0,0.0,S0,
19-01-2005,репо,1,11:30,0.0,0.0,S0,
19-01-2005,репо,1,16:00,0.0,0.0,S0,
20-01-2005,репо,1,11:30,0.0,0.0,S0,
20-01-2005,репо,1,16:00,0.0,0.0,S0,
21-01-2005,репо,3,16:00,0.0,0.0,S0,
24-01-2005,репо,1,11:30,0.0,0.0,S0,
24-01-2005,репо,1,16:00,0.0,0.0,S0,
25-01-2005,репо,1,11:30,0.0,0.0,S0,
25-01-2005,репо,7,16:45,0.0,0.0,S1,
26-01-2005,репо,1,11:30,0.0,0.0,S0,
26-01-2005,репо,1,16:00,0.0,0.0,S0,
28-01-2005,репо,3,11:30,0.0,0.0,S0,
31-01-2005,репо,1,11:30,0.0,0.0,T0,
31-01-2005,репо,1,16:00,0.0,0.0,S0,
01-02-2005,репо,1,11:30,0.0,0.0,S0,
01-02-2005,репо,1,16:00,0.0,0.0,S0,
01-02-2005,репо,7,16:45,0.0,0.0,S1,
02-02-2005,репо,1,11:30,0.0,0.0,S0,
03-02-2005,репо,1,16:00,0.0,0.0,S0,
04-02-2005,репо,3,11:30,0.0,0.0,S0,
04-02-2005,репо,3,16:00,0.0,0.0,S0,
07-02-2005,репо,1,11:30,0.0,0.0,S0,
07-02-2005,репо,1,16:00,0.0,0.0,S0,
08-02-2005,репо,1,11:30,0.0,0.0,S0,
08-02-2005,репо,1,16:00,0.0,0.0,S0,
10-02-2005,репо,1,11:30,0.0,0.0,S0,
10-02-2005,репо,1,16:00,0.0,0.0,S0,
11-02-2005,репо,3,11:30,0.0,0.0,T0,
11-02-2005,репо,3,16:00,0.0,0.0,S0,
14-02-2005,репо,1,11:30,0.0,0.0,S0,
14-02-2005,репо,1,16:00,0.0,0.0,S0,
15-02-2005,репо,1,11:30,0.0,0.0,S0,
15-02-2005,репо,30,11:30,0.0,0.0,S0,
15-02-2005,репо,1,16:00,0.0,0.0,S0,
15-02-2005,репо,7,16:45,0.0,0.0,S0,
18-02-2005,репо,3,11:30,0.0,0.0,S0,
21-02-2005,репо,1,11:30,0.0,0.0,S0,
21-02-2005,репо,1,16:00,0.0,0.0,S0,
22-02-2005,репо,2,11:30,0.0,0.0,S0,
22-02-2005,репо,2,16:00,0.0,0.0,S0,
22-02-2005,репо,7,16:45,0.0,0.0,S1,
24-02-2005,репо,1,11:30,0.0,0.0,S0,
24-02-2005,репо,1,16:00,0.0,0.0,S0,
25-02-2005,репо,3,11:30,0.0,0.0,S0,
25-02-2005,репо,3,16:00,0.0,0.0,S0,
28-02-2005,репо,1,11:30,0.0,0.0,S0,
28-02-2005,репо,1,16:00,0.0,0.0,S0,
01-03-2005,репо,1,11:30,0.0,0.0,S0,
01-03-2005,репо,1,16:00,0.0,0.0,S0,
02-03-2005,репо,1,16:00,0.0,0.0,S0,
03-03-2005,репо,1,11:30,0.0,0.0,S0,
03-03-2005,репо,1,16:00,0.0,0.0,S0,
04-03-2005,репо,1,11:30,0.0,0.0,T0,
04-03-2005,репо,3,16:00,0.0,0.0,S0,
05-03-2005,репо,4,11:30,0.0,0.0,S0,
05-03-2005,репо,4,16:00,0.0,0.0,T0,
09-03-2005,репо,1,11:30,0.0,0.0,T0,
09-03-2005,репо,1,16:00,0.0,0.0,S0,
10-03-2005,репо,1,11:30,0.0,0.0,S0,
10-03-2005,репо,1,16:00,0.0,0.0,S0,
11-03-2005,репо,3,11:30,0.0,0.0,S0,
11-03-2005,репо,3,16:00,0.0,0.0,S0,
14-03-2005,репо,1,11:30,0.0,0.0,S0,
14-03-2005,репо,1,16:00,0.0,0.0,S0,
15-03-2005,репо,90,11:30,0.0,0.0,S0,
15-03-2005,репо,1,16:00,0.0,0.0,S0,
15-03-2005,репо,7,16:45,0.0,0.0,S1,
16-03-2005,репо,1,11:30,0.0,0.0,S0,
16-03-2005,репо,1,16:00,0.0,0.0,S0,
17-03-2005,репо,1,11:30,0.0,0.0,S0,
17-03-2005,репо,1,16:00,0.0,0.0,S0,
18-03-2005,репо,3,11:30,0.0,0.0,S0,
18-03-2005,репо,3,16:00,0.0,0.0,T0,
21-03-2005,репо,1,11:30,0.0,0.0,S0,
21-03-2005,репо,1,16:00,0.0,0.0,S0,
22-03-2005,репо,1,11:30,0.0,0.0,S0,
22-03-2005,репо,1,16:00,0.0,0.0,S0,
22-03-2005,репо,7,16:45,0.0,0.0,S1,
23-03-2005,репо,1,11:30,0.0,0.0,S0,
23-03-2005,репо,1,16:00,0.0,0.0,S0,
24-03-2005,репо,1,11:30,0.0,0.0,T0,
24-03-2005,репо,1,16:00,0.0,0.0,S0,
25-03-2005,репо,3,11:30,0.0,0.0,S0,
25-03-2005,репо,3,16:00,0.0,0.0,S0,
28-03-2005,репо,1,11:30,0.0,0.0,S0,
28-03-2005,репо,1,16:00,0.0,0.0,S0,
29-03-2005,репо,1,11:30,0.0,0.0,S0,
29-03-2005,репо,1,16:00,0.0,0.0,S0,
30-03-2005,репо,1,11:30,0.0,0.0,S0,
30-03-2005,репо,1,16:00,0.0,0.0,S0,
31-03-2005,репо,1,11:30,0.0,0.0,S0,
31-03-2005,репо,1,16:00,0.0,0.0,S0,
01-04-2005,репо,3,11:30,0.0,0.0,S0,
01-04-2005,репо,3,16:00,0.0,0.0,S0,
04-04-2005,репо,1,11:30,0.0,0.0,S0,
04-04-2005,репо,1,16:00,0.0,0.0,S0,
05-04-2005,репо,1,11:30,0.0,0.0,S0,
05-04-2005,репо,1,16:00,0.0,0.0,S0,
05-04-2005,репо,7,16:45,0.0,0.0,S0,
06-04-2005,репо,1,11:30,0.0,0.0,S0,
06-04-2005,репо,1,16:00,0.0,0.0,S0,
07-04-2005,репо,1,11:30,0.0,0.0,S0,
07-04-2005,репо,1,16:00,0.0,0.0,S0,
08-04-2005,репо,3,11:30,0.0,0.0,S0,
08-04-2005,репо,3,16:00,0.0,0.0,T0,
11-04-2005,репо,1,16:00,0.0,0.0,S0,
12-04-2005,репо,1,11:30,0.0,0.0,S0,
12-04-2005,репо,1,16:00,0.0,0.0,S0,
12-04-2005,репо,7,16:45,0.0,0.0,S0,
13-04-2005,репо,1,11:30,0.0,0.0,S0,
13-04-2005,репо,1,16:00,0.0,0.0,S0,
14-04-2005,репо,1,11:30,0.0,0.0,S0,
14-04-2005,репо,1,16:00,0.0,0.0,S0,
15-04-2005,репо,3,11:30,0.0,0.0,S0,
15-04-2005,репо,3,16:00,0.0,0.0,S0,
18-04-2005,репо,1,11:30,0.0,0.0,S0,
18-04-2005,репо,1,16:00,0.0,0.0,S0,
19-04-2005,репо,1,11:30,0.0,0.0,S0,
19-04-2005,репо,1,16:00,0.0,0.0,S0,
19-04-2005,репо,7,16:45,0.0,0.0,S0,
20-04-2005,репо,1,11:30,0.0,0.0,S0,
20-04-2005,репо,1,16:00,0.0,0.0,T0,
21-04-2005,репо,1,11:30,0.0,0.0,S0,
21-04-2005,репо,1,16:00,0.0,0.0,S0,
22-04-2005,репо,3,11:30,0.0,0.0,S0,
22-04-2005,репо,3,16:00,0.0,0.0,S0,
25-04-2005,репо,1,11:30,0.0,0.0,S0,
25-04-2005,репо,1,16:00,0.0,0.0,T0,
26-04-2005,репо,1,11:30,0.0,0.0,S0,
26-04-2005,репо,1,16:00,0.0,0.0,S0,
27-04-2005,репо,1,11:30,3101.4,6.04,T0,
27-04-2005,репо,1,16:00,0.0,0.0,S0,
28-04-2005,репо,1,11:30,0.0,0.0,S0,
29-04-2005,репо,4,11:30,7111.0,6.09,S0,
29-04-2005,репо,4,16:00,6434.0,6.33,S0,
03-05-2005,репо,1,11:30,0.0,0.0,T0,
03-05-2005,репо,1,16:00,0.0,0.0,S0,
03-05-2005,репо,8,16:45,0.0,0.0,S0,
04-05-2005,репо,1,11:30,0.0,0.0,T0,
04-05-2005,репо,1,16:00,0.0,0.0,S0,
05-05-2005,репо,1,11:30,0.0,0.0,S0,
05-05-2005,репо,1,16:00,0.0,0.0,T0,
06-05-2005,репо,5,11:30,0.0,0.0,S0,
06-05-2005,репо,5,16:00,0.0,0.0,S0,
11-05-2005,репо,1,11:30,0.0,0.0,T0,
11-05-2005,репо,1,16:00,0.0,0.0,T0,
12-05-2005,репо,1,11:30,0.0,0.0,S0,
13-05-2005,репо,1,11:30,0.0,0.0,S0,
13-05-2005,репо,1,16:00,0.0,0.0,T0,
14-05-2005,репо,2,11:30,0.0,0.0,S0,
16-05-2005,репо,1,11:30,0.0,0.0,T0,
16-05-2005,репо,1,16:00,0.0,0.0,T0,
17-05-2005,репо,90,11:30,0.0,0.0,S0,
17-05-2005,репо,1,16:00,0.0,0.0,T0,
17-05-2005,репо,7,16:45,0.0,0.0,S0,
18-05-2005,репо,1,11:30,0.0,0.0,S0,
18-05-2005,репо,1,16:00,0.0,0.0,S0,
19-05-2005,репо,1,11:30,0.0,0.0,S0,
20-05-2005,репо,3,11:30,0.0,0.0,S0,
20-05-2005,репо,3,16:00,0.0,0.0,S0,
23-05-2005,репо,1,11:30,0.0,0.0,S0,
23-05-2005,репо,1,16:00,2191.4,6.26,S0,
24-05-2005,репо,1,11:30,10647.8,6.25,S0,
24-05-2005,репо,1,16:00,0.0,0.0,T0,
