date,liquidity_deficit_surplus_bln_rub,liquidity_deficit_surplus_without_correspondent_accounts_bln_rub,cbr_claims_standard_instruments_bln_rub,repo_fx_swap_auctions_bln_rub,secured_loans_auctions_bln_rub,repo_fx_swap_standing_bln_rub,secured_loans_standing_bln_rub,cbr_liabilities_standard_instruments_bln_rub,deposit_auctions_bln_rub,deposit_standing_bln_rub,cobr_bln_rub,nonstandard_refundable_operations_bln_rub,correspondent_accounts_bln_rub,required_reserves_avg_bln_rub,source_url,source_file
18-08-2014,4594.2,4903.7,5062.7,2343.4,2102.4,76.6,540.3,176.0,0.0,176.0,0.0,17.1,1143.1,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-08-2014,4870.8,5038.7,5122.8,2342.9,2102.3,77.0,600.6,101.1,0.0,101.1,0.0,17.1,1001.5,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-08-2014,4835.6,5076.6,5149.1,2342.3,2102.3,77.7,626.8,89.6,0.0,89.6,0.0,17.1,1074.6,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-08-2014,4899.4,5188.2,5275.2,2583.2,2093.3,2.4,596.3,104.1,0.0,104.1,0.0,17.1,1122.4,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-08-2014,4933.6,5160.1,5239.3,2582.7,2093.3,2.4,561.0,96.3,0.0,96.3,0.0,17.0,1060.1,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-08-2014,4802.9,5181.9,5251.5,2582.5,2093.3,1.9,573.8,86.6,0.0,86.6,0.0,17.0,1212.6,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-08-2014,5022.6,5193.8,5256.3,2582.1,2093.2,2.1,578.8,79.6,0.0,79.6,0.0,17.0,1004.8,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-08-2014,4876.7,5158.1,5226.2,2581.8,2043.2,6.3,594.8,85.2,0.0,85.2,0.0,17.0,1115.0,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-08-2014,4869.8,5027.8,5120.7,2413.8,2043.2,7.8,655.8,109.9,0.0,109.9,0.0,17.0,991.6,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-08-2014,4903.3,5033.0,5142.3,2413.1,2043.1,15.2,670.9,126.3,0.0,126.3,0.0,17.0,963.3,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-09-2014,4872.3,5027.7,5144.6,2411.8,2043.1,21.7,668.1,134.0,0.0,134.0,0.0,17.0,989.0,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-09-2014,4791.6,5006.2,5140.4,2408.6,2043.1,18.4,670.3,151.2,0.0,151.2,0.0,17.0,1048.2,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-09-2014,4701.5,4959.1,5131.8,2406.1,2043.1,15.5,667.1,189.7,0.0,189.7,0.0,17.0,1091.2,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-09-2014,4582.5,4609.6,4822.2,2103.3,2043.1,6.3,669.5,229.6,0.0,229.6,0.0,17.0,860.7,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-09-2014,4556.5,4531.4,4812.8,2100.4,2042.1,5.6,664.8,298.4,0.0,298.4,0.0,17.0,808.5,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-09-2014,4652.6,4523.2,4811.8,2100.3,2041.1,3.0,667.4,305.7,0.0,305.7,0.0,17.0,704.2,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-09-2014,4779.6,4772.5,5106.7,2100.1,2041.1,302.2,663.2,351.2,0.0,351.2,0.0,17.0,826.5,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-09-2014,4727.2,4603.1,4961.7,2099.6,2041.1,152.7,668.2,375.6,0.0,375.6,0.0,17.0,709.5,833.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-09-2014,4745.6,4888.3,5067.9,2253.6,2143.9,3.9,666.5,196.6,0.0,196.6,0.0,17.0,1003.8,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-09-2014,4774.2,4935.3,5068.0,2251.2,2143.7,3.8,669.4,149.4,0.0,149.4,0.0,16.7,1022.2,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-09-2014,4813.5,4955.7,5117.0,2250.8,2143.7,3.4,719.1,178.0,0.0,178.0,0.0,16.7,1003.3,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-09-2014,4878.2,4964.7,5127.8,2250.2,2143.7,8.0,725.9,179.9,0.0,179.9,0.0,16.7,947.6,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-09-2014,4857.0,4955.1,5164.5,2247.9,2142.0,30.9,743.7,226.2,0.0,226.2,0.0,16.7,959.2,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-09-2014,4762.0,5023.8,5245.6,2153.4,2142.0,197.5,752.6,238.6,0.0,238.6,0.0,16.7,1122.9,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-09-2014,4721.6,5115.3,5268.0,2301.9,2142.0,74.2,749.9,169.5,0.0,169.5,0.0,16.7,1254.8,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-09-2014,4749.2,5145.1,5278.5,2301.5,2142.0,107.4,727.6,149.2,0.0,149.2,0.0,15.7,1257.0,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-09-2014,4855.2,5086.0,5226.5,2301.4,2142.0,101.5,681.6,156.3,0.0,156.3,0.0,15.7,1091.9,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-09-2014,4627.7,5071.0,5216.7,2300.4,2142.0,91.1,683.3,161.5,0.0,161.5,0.0,15.7,1304.4,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-09-2014,4669.0,5170.6,5301.8,2403.8,2142.0,123.4,632.6,147.0,0.0,147.0,0.0,15.7,1362.7,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-09-2014,4823.4,5137.5,5241.5,2403.1,2142.0,67.4,628.9,121.3,0.0,121.3,0.0,17.3,1175.2,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-09-2014,4769.0,5200.8,5302.3,2402.9,2142.0,129.2,628.1,118.8,0.0,118.8,0.0,17.3,1292.9,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-09-2014,4721.7,5298.6,5440.3,2402.7,2142.0,136.6,759.1,159.9,0.0,159.9,0.0,18.1,1438.0,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-10-2014,4601.1,5098.6,5319.5,2402.3,2139.3,138.3,639.6,216.0,0.0,216.0,0.0,-4.8,1358.6,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-10-2014,4527.7,4462.9,4616.3,1832.9,2139.3,43.6,600.6,171.6,0.0,171.6,0.0,18.1,796.3,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-10-2014,4512.5,4336.9,4574.9,1832.6,2139.2,1.8,601.4,237.4,0.0,237.4,0.0,-0.6,685.5,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-10-2014,4468.3,4182.0,4595.7,1832.4,2138.8,2.2,622.3,420.6,0.0,420.6,0.0,6.8,574.8,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-10-2014,4502.1,4261.7,4595.8,1831.8,2138.7,3.3,621.9,352.2,0.0,352.2,0.0,18.1,620.7,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-10-2014,4461.1,4296.9,4593.8,1830.9,2138.4,3.7,620.8,309.6,0.0,309.6,0.0,12.7,696.9,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-10-2014,4689.4,4475.4,4745.3,1993.1,2138.4,2.8,611.0,288.0,0.0,288.0,0.0,18.1,647.1,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-10-2014,4690.2,4563.7,4744.0,1991.9,2138.2,3.1,610.8,197.7,0.0,197.7,0.0,17.5,734.6,861.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-10-2014,4736.5,4629.6,4760.8,1991.7,2130.3,26.8,611.9,148.6,0.0,148.6,0.0,17.5,764.8,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-10-2014,4774.0,4905.9,5027.4,2210.6,2128.6,2.4,685.7,139.0,0.0,139.0,0.0,17.5,1003.6,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-10-2014,4910.4,4943.7,5033.0,2209.4,2128.6,8.8,686.2,106.7,0.0,106.7,0.0,17.5,905.0,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-10-2014,5014.4,5210.6,5290.6,2382.9,2188.0,6.1,713.6,97.5,0.0,97.5,0.0,17.5,1067.9,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-10-2014,5145.3,5257.7,5345.2,2382.0,2188.0,31.2,744.0,104.3,0.0,104.3,0.0,16.8,984.1,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-10-2014,5210.0,5534.7,5614.3,2681.8,2188.0,2.0,742.5,96.3,0.0,96.3,0.0,16.7,1196.4,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-10-2014,5369.2,5574.2,5644.8,2701.6,2188.0,34.3,720.9,87.3,0.0,87.3,0.0,16.7,1076.7,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-10-2014,5311.9,5501.4,5596.5,2701.1,2188.0,35.7,671.7,111.8,0.0,111.8,0.0,16.7,1061.2,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-10-2014,5208.9,5567.5,5644.8,2773.5,2188.0,9.7,673.6,94.0,0.0,94.0,0.0,16.7,1230.3,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-10-2014,5191.4,5568.4,5639.5,2772.3,2188.0,7.3,671.9,87.8,0.0,87.8,0.0,16.7,1248.7,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-10-2014,5326.5,5568.7,5645.3,2771.8,2188.0,6.7,678.9,93.3,0.0,93.3,0.0,16.7,1113.9,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-10-2014,5592.5,5736.4,5811.4,2891.7,2188.0,47.0,684.8,91.7,0.0,91.7,0.0,16.7,1015.6,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-10-2014,5685.8,5721.2,5779.5,2891.4,2187.5,11.5,689.1,75.0,0.0,75.0,0.0,16.7,907.1,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-10-2014,5670.5,5811.4,5872.3,2885.5,2186.8,17.3,782.7,77.7,0.0,77.7,0.0,16.7,1012.6,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
31-10-2014,5739.8,5867.3,5936.2,2883.4,2186.8,78.3,787.6,85.6,0.0,85.6,0.0,16.7,999.2,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-11-2014,5727.1,5926.3,6051.0,2882.2,2186.4,267.2,715.2,141.4,0.0,141.4,0.0,16.7,1070.9,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-11-2014,5623.7,6043.1,6110.0,2854.4,2186.3,275.2,794.1,83.9,0.0,83.9,0.0,16.9,1291.1,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-11-2014,5570.8,5851.6,5939.5,2853.6,2182.5,203.2,700.2,104.7,0.0,104.7,0.0,16.9,1152.5,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-11-2014,5393.2,5605.8,5753.5,2852.4,2173.9,114.6,612.6,164.7,64.6,100.0,0.0,16.9,1084.3,871.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-11-2014,5392.3,5789.1,5861.8,2851.0,2159.0,237.5,614.2,89.6,0.0,89.6,0.0,16.9,1305.8,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-11-2014,5297.0,5784.0,5855.6,2845.7,2155.6,239.8,614.5,88.9,0.0,88.9,0.0,17.3,1396.0,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-11-2014,5364.6,5610.8,5702.8,2698.0,2295.5,96.7,612.6,108.9,0.0,108.9,0.0,16.9,1155.2,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-11-2014,5400.5,5602.5,5662.9,2697.5,2295.4,56.9,613.1,77.7,0.0,77.7,0.0,17.3,1111.0,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-11-2014,5413.4,5603.5,5668.3,2697.3,2295.4,64.2,611.4,82.0,0.0,82.0,0.0,17.3,1099.1,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-11-2014,5439.2,5634.7,5721.7,2696.2,2295.4,68.2,661.9,104.2,0.0,104.2,0.0,17.2,1104.5,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-11-2014,5476.9,5661.6,5723.5,2695.5,2295.4,84.9,647.8,78.8,0.0,78.8,0.0,16.9,1093.7,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-11-2014,5520.9,5747.0,5803.8,2695.0,2295.4,155.7,657.7,73.7,0.0,73.7,0.0,16.9,1135.1,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-11-2014,5658.9,5716.7,5775.1,2694.6,2295.3,130.2,655.0,75.3,0.0,75.3,0.0,16.9,966.8,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-11-2014,5710.9,5827.2,5887.3,2693.7,2294.9,199.4,699.3,77.0,0.0,77.0,0.0,16.9,1025.3,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-11-2014,5779.8,5941.3,6014.7,2691.3,2294.3,324.4,704.8,90.3,0.0,90.3,0.0,16.9,1070.5,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-11-2014,5904.2,6124.6,6194.3,2890.0,2294.3,316.7,693.4,86.6,0.0,86.6,0.0,16.9,1129.4,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-11-2014,5821.6,6169.1,6273.2,2795.2,2294.3,510.9,672.8,120.9,0.0,120.9,0.0,16.9,1256.5,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-11-2014,5809.8,6197.1,6288.3,2794.7,2294.3,475.0,724.3,107.9,0.0,107.9,0.0,16.8,1296.3,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-12-2014,5736.2,6208.6,6408.8,2793.5,2293.3,536.4,785.6,188.8,0.0,188.8,0.0,-11.5,1381.4,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-12-2014,5678.3,6033.7,6220.4,2792.0,2293.2,402.5,732.7,203.3,0.0,203.3,0.0,16.6,1264.4,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-12-2014,5634.6,6063.9,6313.9,2790.3,2293.1,395.0,835.5,266.6,0.0,266.6,0.0,16.6,1338.3,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-12-2014,5757.3,5641.8,5910.9,2775.2,2284.0,19.0,832.6,285.6,0.0,285.6,0.0,16.6,793.5,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-12-2014,5840.1,5678.2,5895.2,2772.5,2262.2,24.5,836.0,233.6,0.0,233.6,0.0,16.6,747.1,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-12-2014,5858.3,5775.1,5981.0,2767.4,2185.7,251.1,776.7,222.5,0.0,222.5,0.0,16.6,825.8,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-12-2014,5908.2,5707.4,5857.3,2763.6,2185.7,133.9,774.1,166.6,0.0,166.6,0.0,16.6,708.2,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-12-2014,5889.1,5806.9,5976.3,2757.6,2184.4,67.2,967.1,185.9,0.0,185.9,0.0,16.6,826.8,909.0,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-12-2014,6129.3,6732.6,6820.9,3216.0,2272.5,215.5,1116.9,104.9,0.0,104.9,0.0,16.6,1570.2,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-12-2014,6014.3,7148.9,7213.5,3211.3,2271.6,562.1,1168.5,81.2,0.0,81.2,0.0,16.6,2101.5,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-12-2014,6185.2,6719.7,6857.4,3210.8,2271.6,200.0,1175.1,154.3,0.0,154.3,0.0,16.6,1501.4,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-12-2014,6346.8,6777.3,6929.9,3209.1,2271.6,273.7,1175.5,169.2,0.0,169.2,0.0,16.6,1397.4,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-12-2014,6369.1,7089.1,7302.6,3126.7,2271.2,627.5,1277.2,228.1,0.0,228.1,0.0,14.6,1686.9,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-12-2014,6467.3,6957.3,7268.4,3239.8,2268.5,395.9,1364.3,327.7,0.0,327.7,0.0,16.6,1456.9,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-12-2014,6161.0,7078.4,7391.9,3073.7,2267.6,662.2,1388.4,268.2,0.0,268.2,0.0,-45.3,1884.3,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-12-2014,6731.8,7626.6,8004.0,3564.4,2267.2,477.6,1694.8,332.8,0.0,332.8,0.0,-44.7,1861.7,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-12-2014,7012.4,7489.4,7731.7,3441.4,2266.9,274.6,1748.8,208.2,0.0,208.2,0.0,-34.1,1443.9,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-12-2014,6795.6,7461.7,7693.6,3400.9,2239.6,224.5,1828.6,248.2,0.0,248.2,0.0,16.2,1633.0,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-12-2014,6959.6,7250.8,7689.0,3179.1,2483.1,108.8,1918.0,454.4,0.0,454.4,0.0,16.2,1258.1,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-12-2014,7014.3,7268.7,7701.4,3194.6,2470.1,61.3,1975.4,451.3,0.0,451.3,0.0,18.6,1221.3,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-12-2014,6986.9,7333.7,7736.5,3217.8,2466.2,74.4,1978.1,368.7,0.0,368.7,0.0,-34.1,1313.7,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-12-2014,6974.6,7319.6,7825.6,3230.9,2456.2,83.7,2054.8,524.8,0.0,524.8,0.0,18.8,1311.9,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
31-12-2014,6475.7,6855.8,7441.1,2707.8,2444.2,217.8,2071.3,522.0,0.0,522.0,0.0,-63.3,1347.0,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-01-2015,6217.3,6465.9,7333.7,2707.8,2370.9,217.8,2037.2,804.5,0.0,804.5,0.0,-63.3,1215.5,966.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-01-2015,6076.3,6571.3,7439.2,2707.8,2370.9,323.3,2037.2,804.5,0.0,804.5,0.0,-63.3,1542.1,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-01-2015,6014.7,6770.7,7179.3,2703.9,2370.5,40.8,2064.2,432.1,0.0,432.1,0.0,23.5,1803.1,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-01-2015,5861.3,6671.7,7133.7,2700.3,2370.4,35.7,2027.3,485.5,114.2,371.3,0.0,23.5,1857.5,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-01-2015,6129.7,6482.3,7007.5,2458.1,2589.3,22.8,1937.1,548.6,227.5,321.1,0.0,23.5,1399.7,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-01-2015,6389.1,6593.8,6954.9,2455.7,2579.3,21.7,1898.1,384.6,0.0,384.6,0.0,23.5,1251.8,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-01-2015,6405.3,6603.7,6912.2,2454.6,2571.2,18.5,1868.0,331.9,0.0,331.9,0.0,23.4,1245.5,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-01-2015,6264.4,6557.1,6891.7,2454.2,2570.9,21.1,1845.5,358.5,0.0,358.5,0.0,23.8,1339.8,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-01-2015,6221.6,6430.9,6889.2,2452.9,2570.9,19.6,1845.9,481.1,223.3,257.7,0.0,22.7,1256.4,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-01-2015,6016.9,6347.8,6842.6,2207.3,2560.5,235.3,1839.4,517.5,250.0,267.5,0.0,22.7,1378.0,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-01-2015,5929.2,6330.1,6722.5,2207.1,2560.2,224.9,1730.3,415.1,190.0,225.1,0.0,22.7,1448.0,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-01-2015,5772.6,6126.7,6567.1,2206.8,2560.0,235.6,1564.8,462.6,300.0,162.6,0.0,22.2,1401.2,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-01-2015,6134.0,6298.7,6519.7,2206.6,2545.0,209.6,1558.5,243.1,0.0,243.1,0.0,22.1,1211.8,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-01-2015,5985.6,6316.2,6516.4,2206.0,2544.9,217.3,1548.2,222.2,0.0,222.2,0.0,21.9,1377.7,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-01-2015,5650.4,5857.4,6160.4,2076.9,2544.7,16.2,1522.5,320.6,0.0,320.6,0.0,17.6,1254.1,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-01-2015,5591.8,5594.6,6108.1,2065.0,2542.4,30.9,1469.9,535.5,0.0,535.5,0.0,21.9,1049.9,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-02-2015,5392.4,5226.0,5961.9,2064.6,2542.3,72.0,1283.1,757.9,294.6,463.2,0.0,21.9,880.7,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-02-2015,5337.7,5247.0,5876.1,2064.2,2539.8,44.8,1227.2,651.1,423.2,227.8,0.0,21.9,956.4,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-02-2015,5160.6,5073.4,5854.3,2063.6,2539.8,28.2,1222.7,802.8,410.0,392.8,0.0,21.9,959.9,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-02-2015,4889.8,4890.4,5352.1,1303.9,2492.5,333.0,1222.7,483.4,0.0,483.4,0.0,21.7,1047.7,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-02-2015,4761.2,4647.7,5219.2,1301.9,2485.2,257.1,1175.0,593.4,0.0,593.4,0.0,21.9,933.6,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-02-2015,4712.8,4455.0,5114.5,1301.8,2478.6,180.4,1153.7,681.4,0.0,681.4,0.0,21.9,789.3,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-02-2015,4848.2,5083.8,5452.2,1301.0,2477.4,523.7,1150.1,390.3,220.0,170.3,0.0,21.9,1282.7,1047.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-02-2015,4801.6,5011.9,5169.7,1300.2,2477.4,244.7,1147.3,180.5,0.0,180.5,0.0,22.7,1277.0,1066.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-02-2015,5003.2,5093.6,5423.1,1203.0,2769.8,308.3,1142.0,325.4,0.0,325.4,0.0,-4.1,1157.1,1066.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-02-2015,5037.3,5130.4,5406.0,1202.6,2760.1,312.7,1130.5,298.3,0.0,298.3,0.0,22.7,1159.8,1066.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-02-2015,4875.8,5072.3,5268.4,1202.5,2760.1,181.2,1124.6,218.8,0.0,218.8,0.0,22.7,1263.2,1066.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-02-2015,4880.4,5025.2,5245.4,1202.4,2760.1,185.9,1096.9,242.9,0.0,242.9,0.0,22.7,1211.5,1066.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-02-2015,4839.3,5129.8,5307.9,1201.3,2755.8,245.3,1105.5,200.9,0.0,200.9,0.0,22.8,1357.2,1066.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-02-2015,4933.6,5228.0,5382.0,1454.4,2755.8,67.0,1104.8,176.8,0.0,176.8,0.0,22.8,1361.1,1066.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-02-2015,4947.5,5245.3,5390.4,1454.2,2755.4,77.5,1103.3,167.8,0.0,167.8,0.0,22.8,1364.5,1066.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-02-2015,5068.0,5275.6,5403.4,1454.1,2754.7,86.6,1107.9,150.6,0.0,150.6,0.0,22.8,1274.3,1066.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-02-2015,4920.2,5217.5,5427.6,1453.6,2754.7,120.6,1098.7,232.9,0.0,232.9,0.0,22.8,1364.0,1066.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-02-2015,5202.8,5331.3,5453.9,1434.3,2751.2,176.7,1091.7,145.4,0.0,145.4,0.0,22.8,1195.2,1066.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-02-2015,5173.8,5257.0,5376.8,1432.8,2751.2,99.8,1092.9,142.5,0.0,142.5,0.0,22.8,1149.9,1066.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-03-2015,5139.4,5219.4,5506.1,1432.3,2751.2,229.6,1093.0,309.6,0.0,309.6,0.0,22.8,1146.7,1066.7,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
